ts	imei	mwra	c.android.gm	c.katana	c.android.youtube	c.dogalize	c.android.chrome	c.updateassist	c.UCMobile.x86	c.UCMobile.intl	c.raider	c.android.vending
2018-05-10 10:54:00	3590433799317661941	1.00000	8.88471	7.39658	12.97954	13.99473	9.02667	0.01527	56.58456	0.86011	48.86741	24.24716
2018-05-10 10:55:00	359043379931766783	1.00000	6.38789	13.34778	11.15177	8.15458	11.67115	0.00516	59.57811	84.57300	62.07031	2.71706
2018-05-10 10:56:00	863033069630348610	1.00000	7.33466	11.05410	11.68210	7.33278	13.79535	0.00117	51.63179	16.58486	88.06470	63.55840
2018-05-10 10:57:00	8630330696303481743	0.00000	11.46178	8.07202	9.25383	9.57201	13.18730	0.30992	53.21592	36.32587	26.12456	33.92986
2018-05-10 10:58:00	863033069630348545	1.00000	9.01461	15.41094	13.83303	6.65033	10.89268	0.01585	62.37489	78.04371	62.21069	79.47486
2018-05-10 10:59:00	8630330696303482261	1.00000	7.86109	12.11339	11.71327	9.92162	8.26589	0.00483	36.83499	53.66387	42.38903	69.56213
2018-05-10 11:00:00	359043379931766403	1.00000	7.39414	13.66341	13.99399	10.82580	8.00506	0.00068	56.79846	74.71705	41.79786	34.66346
2018-05-10 11:01:00	359043379931766171	1.00000	10.27266	11.19385	9.52249	6.49468	11.92333	0.00885	53.72474	18.35547	78.71522	13.85032
2018-05-10 11:02:00	359043379931766049	1.00000	13.56930	8.70000	13.93517	15.07544	7.41744	0.01598	46.61179	6.15293	24.81773	40.21639
2018-05-10 11:03:00	8630330696303482477	0.00000	15.26483	9.85814	6.55634	10.30088	10.57362	0.10168	67.56856	52.31774	2.77365	61.26870
2018-05-10 11:04:00	8630330696303481602	1.00000	8.24291	7.50973	12.23905	10.18223	11.33263	0.00180	50.89694	83.97113	13.54226	6.81162
2018-05-10 11:05:00	8630330696303481784	0.00000	8.84734	7.88065	11.85515	9.95417	10.61361	0.00169	62.77963	22.73618	51.29808	5.05248
2018-05-10 11:06:00	863033069630348578	1.00000	9.66363	8.91229	11.57880	8.29361	13.25936	0.00092	45.74477	0.10899	50.40654	29.08145
2018-05-10 11:07:00	359043379931766338	0.00000	14.43427	8.80794	7.76059	8.74831	13.98492	0.14911	53.80594	36.78977	24.21202	46.39594
2018-05-10 11:08:00	359043379931766080	1.00000	11.97974	6.08391	11.95803	14.59327	9.00455	0.00450	47.48889	47.17657	64.11968	97.45156
2018-05-10 11:09:00	3590433799317662311	1.00000	7.06650	7.84439	14.82676	12.13818	8.59798	0.00052	49.53279	16.16209	64.80874	22.08756
2018-05-10 11:10:00	359043379931766445	1.00000	7.64847	8.25261	9.17454	12.96879	10.70832	0.00302	48.24900	95.48626	22.95381	64.09137
2018-05-10 11:11:00	8630330696303481008	0.00000	11.18880	6.56201	6.69876	13.60505	12.15497	0.03699	62.77418	52.91537	68.50208	19.93053
2018-05-10 11:12:00	8630330696303482410	1.00000	9.51564	10.64990	13.51356	10.86972	7.79068	0.00046	44.27975	69.01392	20.77992	16.11631
2018-05-10 11:13:00	3590433799317662097	0.00000	10.08401	6.22592	10.24318	8.44533	14.21780	0.59090	48.00430	27.64651	76.55947	15.73354
2018-05-10 11:14:00	3590433799317661552	0.00000	7.42178	7.71204	7.77418	7.89870	14.55753	0.06856	52.17793	55.89643	63.58850	59.88924
2018-05-10 11:15:00	863033069630348958	1.00000	6.84215	14.10773	12.44140	7.40271	12.57634	0.00343	58.32689	51.34990	52.93640	7.71770
2018-05-10 11:16:00	3590433799317662055	0.00000	12.67401	8.33417	9.49970	11.61320	13.54122	0.11083	53.13949	35.53279	41.24670	14.68545
2018-05-10 11:17:00	359043379931766296	0.00000	10.64984	9.26978	6.46197	15.21554	15.69943	0.04271	33.34242	92.30648	29.10618	16.76869
2018-05-10 11:18:00	359043379931766718	0.00000	9.43257	5.30787	9.47239	9.64702	14.73325	0.09024	66.68679	38.48569	45.05986	75.09031
2018-05-10 11:19:00	3590433799317662113	1.00000	7.47947	10.90873	12.76593	10.42500	11.54508	0.00464	54.99234	61.64788	50.64950	39.80667
2018-05-10 11:20:00	3590433799317661156	0.00000	5.57751	10.26626	12.42164	9.88339	11.17774	0.04829	32.69259	17.95651	38.35921	54.34387
2018-05-10 11:21:00	863033069630348677	1.00000	8.69085	10.74018	12.74227	4.34154	13.74041	0.01012	62.03287	96.24003	86.58246	59.81538
2018-05-10 11:22:00	863033069630348560	1.00000	7.34344	11.60823	13.85442	11.69200	10.17767	0.00141	58.02713	87.60019	47.71599	36.04089
2018-05-10 11:23:00	359043379931766908	1.00000	10.90379	9.61536	11.00278	11.52890	7.74574	0.00119	53.51302	75.03410	23.07904	39.76106
2018-05-10 11:24:00	863033069630348453	0.00000	12.05247	9.08340	11.16494	7.66997	9.69963	0.13260	57.89512	87.00867	99.33070	32.22693
2018-05-10 11:25:00	3590433799317661792	0.00000	12.25191	7.34916	9.69298	11.58595	10.78622	0.03173	60.31428	46.25956	13.62398	65.19895
2018-05-10 11:26:00	8630330696303481040	1.00000	8.07337	12.43675	11.63579	11.05835	12.72337	0.00671	44.23186	94.67439	79.74789	3.92033
2018-05-10 11:27:00	3590433799317661370	0.00000	14.13116	5.26158	8.34646	11.25276	14.34502	0.03639	51.85889	23.33397	13.54108	37.06245
2018-05-10 11:28:00	8630330696303481552	0.00000	11.00850	9.01782	8.41995	10.22622	11.68450	0.03601	53.31253	92.61079	90.18910	68.87931
2018-05-10 11:29:00	8630330696303481495	1.00000	10.43719	7.74521	11.47999	12.91294	9.12253	0.00128	70.00324	37.72503	32.02000	39.40518
2018-05-10 11:30:00	8630330696303481925	1.00000	9.51332	10.99202	14.45552	7.84431	12.78781	0.00100	44.65808	46.30068	23.24847	65.08661
2018-05-10 11:31:00	359043379931766387	0.00000	11.92647	10.41818	7.96343	14.73267	12.12926	0.58351	42.51582	68.48216	85.72662	94.47270
2018-05-10 11:32:00	3590433799317662311	1.00000	12.60404	7.18941	9.90399	7.46793	11.05231	4.36913	70.05697	86.54694	25.55469	5.36656
2018-05-10 11:33:00	3590433799317661768	1.00000	8.64481	10.76494	12.59713	12.99818	8.53945	0.00448	49.52285	34.81269	22.91136	67.39353
2018-05-10 11:34:00	8630330696303481479	0.00000	11.84569	12.19537	10.54469	12.53655	13.80573	2.18617	57.57626	67.90629	9.80528	98.22906
2018-05-10 11:35:00	863033069630348156	0.00000	13.07248	9.60904	11.40559	10.71876	11.05806	0.23883	53.64748	79.12834	14.89685	73.57972
2018-05-10 11:36:00	863033069630348487	1.00000	10.49003	13.71053	11.12710	6.65498	11.00284	0.00074	45.68645	56.15840	13.77805	40.09595
2018-05-10 11:37:00	3590433799317662311	0.00000	13.13128	8.52293	11.52773	8.95311	10.46296	0.00464	59.05822	69.87249	55.42425	94.77626
2018-05-10 11:38:00	863033069630348917	1.00000	8.67682	11.67826	14.20943	5.12122	8.75845	0.01139	60.82745	29.66392	73.10180	66.81333
2018-05-10 11:39:00	3590433799317661123	0.00000	13.61727	9.68616	10.96786	9.00427	10.43321	0.24701	71.90383	67.86533	71.45100	82.08119
2018-05-10 11:40:00	3590433799317661172	0.00000	14.63637	6.35261	6.55542	11.04431	10.34741	0.06473	41.63555	39.69391	24.97971	8.72544
2018-05-10 11:41:00	3590433799317661966	1.00000	8.94476	12.10223	12.71869	11.67370	9.49917	0.03692	51.89165	44.24835	78.22170	3.32380
2018-05-10 11:42:00	8630330696303482063	0.00000	11.45493	9.96181	7.66667	13.07429	12.00001	0.11816	49.73986	74.59957	23.42520	6.45095
2018-05-10 11:43:00	3590433799317661982	0.00000	10.20895	8.68308	6.18168	7.77781	14.45766	0.02049	41.99513	76.37298	5.00398	59.55750
2018-05-10 11:44:00	3590433799317661362	0.00000	10.48730	11.43151	10.33078	16.26345	15.17764	4.13126	60.90617	84.23742	36.24133	6.05218
2018-05-10 11:45:00	3590433799317661644	0.00000	14.51622	9.39263	11.07238	10.89034	11.42821	1.70463	64.13335	75.04113	4.83329	36.51118
2018-05-10 11:46:00	863033069630348586	0.00000	9.95327	8.76424	7.23210	7.18834	12.73442	0.01697	42.24900	67.52873	78.21364	2.53743
2018-05-10 11:47:00	3590433799317662253	1.00000	7.94825	8.61677	10.23224	13.60791	7.61552	0.00585	38.55399	34.04278	29.86767	45.29354
2018-05-10 11:48:00	359043379931766031	0.00000	9.56291	10.93478	6.30796	13.60086	10.46929	0.00759	59.87545	60.42380	16.71053	70.23824
2018-05-10 11:49:00	3590433799317662071	1.00000	7.52965	7.11193	12.35571	12.64741	10.62711	0.00064	56.38760	29.33617	24.24088	57.45966
2018-05-10 11:50:00	8630330696303481453	1.00000	8.70734	12.11048	12.70328	9.23115	12.96279	0.00199	59.27330	4.51446	52.35913	43.08122
2018-05-10 11:51:00	8630330696303481156	1.00000	9.15850	12.69648	14.08953	12.24400	9.99874	0.00561	61.77973	18.54585	47.30957	49.30892
2018-05-10 11:52:00	3590433799317661933	0.00000	14.94645	8.31952	9.22582	13.20617	15.92748	0.08228	53.35396	14.86052	36.31673	27.42591
2018-05-10 11:53:00	863033069630348784	0.00000	10.93698	9.96574	8.83423	6.73474	12.56444	0.65869	38.51305	82.02907	36.27513	30.02203
2018-05-10 11:54:00	3590433799317662360	0.00000	12.65779	4.31845	9.24464	9.32170	10.48730	0.02254	59.95684	48.44813	93.72906	52.91734
2018-05-10 11:55:00	863033069630348149	1.00000	9.12122	9.50194	13.06907	12.32905	7.97161	0.00483	58.90734	78.19054	18.97157	74.02894
2018-05-10 11:56:00	8630330696303481305	0.00000	10.10575	10.34731	9.65687	8.08517	13.76726	0.00126	35.57409	13.57495	29.37165	62.41416
2018-05-10 11:57:00	359043379931766270	1.00000	7.24810	10.51600	10.56561	10.28553	11.87962	0.00129	28.53981	12.33287	9.97820	53.72435
2018-05-10 11:58:00	3590433799317662030	0.00000	15.82084	6.41139	7.61378	11.13567	9.66802	0.00141	71.41250	50.25920	83.01048	19.66334
2018-05-10 11:59:00	8630330696303482048	0.00000	13.42877	5.29884	9.35612	10.21765	6.78914	0.00864	72.82508	31.37082	15.36841	92.43917
2018-05-10 12:00:00	8630330696303481156	1.00000	10.24554	10.56851	10.65370	6.42861	9.78822	0.00933	85.70752	5.19564	57.42276	75.70261
2018-05-10 12:01:00	3590433799317661370	0.00000	15.54268	8.77799	14.72283	9.41985	10.54916	1.30840	63.89927	59.50626	94.70739	6.16361
2018-05-10 12:02:00	863033069630348370	0.00000	9.17936	11.04108	8.68072	11.68545	9.32010	0.00557	62.01001	75.96274	73.15835	94.69598
2018-05-10 12:03:00	359043379931766940	1.00000	7.87659	13.32690	14.67994	9.93207	10.61868	0.00930	37.41693	83.00202	76.81896	20.17600
2018-05-10 12:04:00	863033069630348776	0.00000	14.23976	8.80726	10.98667	10.95228	10.94801	0.01595	53.74656	50.82838	34.90847	36.75079
2018-05-10 12:05:00	8630330696303482386	1.00000	8.65120	10.04459	12.87075	12.39311	9.88044	0.00605	43.55453	52.13733	61.54446	36.86189
2018-05-10 12:06:00	863033069630348388	0.00000	11.56109	9.93454	6.86339	11.22061	11.44713	0.00480	42.72128	8.52692	80.15439	68.40716
2018-05-10 12:07:00	8630330696303481925	1.00000	11.08147	15.30410	14.21754	7.55643	10.67500	0.00435	56.00594	0.32643	17.45148	91.49261
2018-05-10 12:08:00	3590433799317662279	0.00000	15.23477	10.03136	8.25900	9.11227	9.87614	0.13758	49.10403	9.73022	57.02147	10.06785
2018-05-10 12:09:00	359043379931766882	1.00000	11.34345	10.94718	12.37282	8.59142	13.46339	0.00068	50.37480	26.24633	19.88423	65.60574
2018-05-10 12:10:00	8630330696303481123	1.00000	8.60210	13.95285	13.09817	11.55697	10.55384	0.01639	69.76398	56.17874	31.43211	75.24369
2018-05-10 12:11:00	8630330696303481347	1.00000	10.21572	5.36179	12.43848	12.58097	7.48615	0.00055	45.52374	86.69432	52.10055	90.62962
2018-05-10 12:12:00	8630330696303482345	1.00000	7.75827	12.80409	11.36828	8.89710	14.54517	0.00978	47.63513	94.27136	0.11418	75.50889
2018-05-10 12:13:00	8630330696303481297	0.00000	14.36181	12.86470	8.28578	11.31918	14.20646	0.30174	63.73337	31.01506	14.77752	71.77385
2018-05-10 12:14:00	863033069630348362	0.00000	16.04654	7.50156	9.89040	10.79296	11.01390	0.49190	37.06196	61.86862	47.21938	26.53620
2018-05-10 12:15:00	3590433799317661685	0.00000	12.29531	10.94584	7.14478	12.30762	14.15297	0.01804	44.35549	30.03641	1.34548	63.61683
2018-05-10 12:16:00	359043379931766809	1.00000	8.41461	8.18553	14.54004	13.35307	9.34188	0.00300	35.85657	92.49947	1.77517	66.79448
2018-05-10 12:17:00	863033069630348446	0.00000	11.15250	9.36069	5.62625	7.60591	8.65990	0.01026	46.62660	44.95601	63.34825	56.30124
2018-05-10 12:18:00	863033069630348644	0.00000	7.84291	7.25502	8.96962	11.64660	9.82475	0.00304	65.94950	38.36160	75.52942	77.84724
2018-05-10 12:19:00	863033069630348552	0.00000	13.48220	9.66107	11.34058	10.23737	13.91912	1.04993	55.41526	59.05352	51.15771	12.18520
2018-05-10 12:20:00	863033069630348107	1.00000	11.89012	7.77936	12.08982	15.05523	8.37460	0.00296	53.11485	51.79808	74.37184	96.23677
2018-05-10 12:21:00	3590433799317661768	1.00000	7.18475	15.26999	10.24880	8.81104	12.50160	0.00230	45.25904	9.81519	61.56127	3.58556
2018-05-10 12:22:00	8630330696303481628	1.00000	8.07530	12.99364	13.36133	7.70780	14.54249	0.00230	65.37532	51.97792	2.76176	8.49170
2018-05-10 12:23:00	3590433799317661875	1.00000	7.08115	9.85842	16.05094	13.94105	8.86217	0.01956	43.50113	3.42234	93.78763	4.60586
2018-05-10 12:24:00	3590433799317661388	1.00000	7.31420	13.91912	10.45078	10.53637	11.55989	0.00249	80.16825	28.86377	86.14628	99.47065
2018-05-10 12:25:00	863033069630348834	0.00000	12.22724	12.18310	7.20478	8.19877	11.88785	0.01168	48.79559	54.89708	36.12733	95.86901
2018-05-10 12:26:00	8630330696303481537	1.00000	6.94715	10.67651	11.58783	8.09280	8.68454	0.06874	45.66181	24.91726	73.74997	74.50479
2018-05-10 12:27:00	3590433799317661297	0.00000	13.99070	9.89078	10.61435	10.55856	13.11243	1.36621	60.53642	11.26442	22.08257	24.53079
2018-05-10 12:28:00	3590433799317662469	1.00000	13.02361	6.95552	13.11366	11.43300	5.69540	0.00071	48.75857	18.23221	86.29461	8.89107
2018-05-10 12:29:00	3590433799317661537	0.00000	8.35714	9.60136	8.66845	10.65300	11.24933	0.01354	60.93225	94.92893	15.43361	35.73399
2018-05-10 12:30:00	8630330696303482279	1.00000	11.00131	13.09352	14.41797	7.54405	12.12213	0.00068	85.56694	15.69055	93.89571	52.55219
2018-05-10 12:31:00	359043379931766148	1.00000	8.73154	8.73273	10.31872	9.64261	9.34143	0.00165	43.10537	40.69998	10.02795	7.18943
2018-05-10 12:32:00	8630330696303481958	1.00000	6.85130	8.84673	12.82573	11.55968	9.63196	0.00082	56.57799	71.58673	12.27360	70.24318
2018-05-10 12:33:00	863033069630348248	1.00000	7.94732	7.30933	12.57712	9.92774	8.68400	0.00088	49.77321	27.59513	52.81832	31.13622
2018-05-10 12:34:00	863033069630348289	1.00000	8.91056	11.79259	11.91723	10.41874	13.17998	0.00250	30.22431	28.30776	39.65669	25.33198
2018-05-10 12:35:00	3590433799317661594	1.00000	11.11367	12.75201	11.10549	9.69712	11.11906	0.00070	45.57134	54.93627	9.60600	5.34861
2018-05-10 12:36:00	8630330696303481826	1.00000	9.10680	9.07598	13.50398	10.12655	9.73034	0.00158	58.16816	20.59863	16.66126	93.31046
2018-05-10 12:37:00	359043379931766122	0.00000	10.32547	9.35442	14.94893	10.83254	7.29946	0.00146	55.23169	28.15467	88.18400	56.72153
2018-05-10 12:38:00	863033069630348552	1.00000	9.06697	14.68345	13.41867	9.50946	10.95367	0.00432	59.16918	29.81195	29.72051	21.46098
2018-05-10 12:39:00	359043379931766908	1.00000	8.34224	11.04703	11.16799	8.55039	15.93089	0.00196	53.85100	52.81066	60.80009	69.43637
2018-05-10 12:40:00	359043379931766403	0.00000	12.70052	9.39330	11.70507	10.85758	15.00572	0.03227	53.24237	90.61094	64.37607	15.13785
2018-05-10 12:41:00	863033069630348297	0.00000	8.98195	8.62965	8.70719	10.91771	16.25360	0.80073	56.48076	71.31997	89.83645	22.87785
2018-05-10 12:42:00	3590433799317661065	1.00000	10.12621	5.82335	12.30148	11.33135	8.51859	0.00073	62.32440	75.76761	47.71771	96.40540
2018-05-10 12:43:00	8630330696303481941	1.00000	9.03269	15.67317	12.89628	9.95232	11.69891	0.00167	39.88724	68.47014	46.80416	71.72893
2018-05-10 12:44:00	8630330696303481081	0.00000	15.21757	8.84552	9.10226	14.32975	13.37950	0.07496	56.00060	82.36826	62.60045	0.30383
2018-05-10 12:45:00	8630330696303482295	1.00000	9.97809	13.02705	8.99893	9.05451	12.76009	0.00084	42.95699	20.24668	34.85558	3.15404
2018-05-10 12:46:00	863033069630348479	1.00000	11.49784	6.95951	11.56866	12.80878	9.63250	0.00334	41.65677	83.75380	79.67187	14.75161
2018-05-10 12:47:00	359043379931766148	1.00000	9.96640	17.22219	19.06972	12.66092	13.84979	0.00583	75.37553	55.79622	50.46331	7.53564
2018-05-10 12:48:00	863033069630348875	0.00000	12.71889	8.85623	7.42513	6.59795	12.71493	0.25271	51.57806	54.42194	18.81399	39.24572
2018-05-10 12:49:00	863033069630348693	1.00000	7.38791	8.95787	11.42022	6.36297	14.57358	0.00575	40.03435	66.36183	64.66395	32.44808
2018-05-10 12:50:00	359043379931766783	0.00000	14.92503	7.50888	6.69764	13.14019	14.81106	0.20280	47.83385	69.48041	23.95603	66.53859
2018-05-10 12:51:00	8630330696303482105	1.00000	11.99946	10.78349	8.67085	13.50816	11.71276	0.19853	47.90027	58.27020	86.62586	60.55344
2018-05-10 12:52:00	359043379931766213	1.00000	6.68146	12.44387	13.48646	14.31874	9.57544	0.01226	34.50522	25.69915	84.31504	47.43913
2018-05-10 12:53:00	3590433799317661834	0.00000	14.39305	8.77542	11.04021	10.48604	13.22511	0.12086	56.43125	46.22801	79.85515	43.77635
2018-05-10 12:54:00	3590433799317661438	0.00000	5.58063	12.97195	14.16344	12.53097	12.56872	0.00075	46.51144	84.48763	68.27100	9.91417
2018-05-10 12:55:00	8630330696303482485	1.00000	6.60999	15.89308	15.07737	7.87920	16.05583	0.00224	55.88896	65.29571	85.25054	93.28539
2018-05-10 12:56:00	8630330696303481198	1.00000	7.20672	10.56386	17.61983	7.03311	10.16482	0.02351	48.44718	61.65017	11.53087	18.60054
2018-05-10 12:57:00	8630330696303481313	0.00000	9.37090	13.39309	13.79406	8.87326	10.78752	0.00322	49.18049	37.88953	63.24715	22.79936
2018-05-10 12:58:00	3590433799317662204	1.00000	11.49458	11.74509	12.37933	8.34497	11.90184	0.00066	31.39468	74.73695	79.95159	28.52274
2018-05-10 12:59:00	3590433799317661974	0.00000	9.97129	6.25912	6.07720	6.67555	12.74451	0.57873	60.47782	23.34292	13.75708	90.57816
2018-05-10 13:00:00	863033069630348909	0.00000	13.63462	7.93325	10.22690	10.67732	12.85268	0.07840	43.83142	4.36283	83.55301	12.33257
2018-05-10 13:01:00	359043379931766270	1.00000	7.09386	10.75557	11.35090	10.19187	10.65570	0.01113	47.69690	69.01486	74.72716	13.24209
2018-05-10 13:02:00	8630330696303481297	1.00000	8.82810	10.81279	14.48925	12.82668	6.87774	0.01072	58.01113	78.77400	54.03572	14.58288
2018-05-10 13:03:00	8630330696303481347	0.00000	15.82997	12.11014	8.17546	10.75200	12.73011	0.03231	61.72132	59.63342	21.94071	43.92533
2018-05-10 13:04:00	863033069630348693	0.00000	11.49440	11.17877	7.06447	13.88385	13.08114	0.10640	48.13413	86.79731	90.52801	35.23943
2018-05-10 13:05:00	8630330696303481750	1.00000	8.95273	8.93364	10.78850	12.53011	10.40309	0.00736	48.06651	89.52105	65.97748	79.16632
2018-05-10 13:06:00	359043379931766494	1.00000	7.52817	12.89325	10.85436	10.83002	12.68752	0.00759	56.80079	59.33158	6.17228	15.12174
2018-05-10 13:07:00	3590433799317661628	1.00000	7.01919	8.96569	13.91375	13.95082	6.94128	0.00715	46.09727	46.44275	55.44565	63.67882
2018-05-10 13:08:00	8630330696303481263	0.00000	11.09999	7.90008	6.56926	8.40266	11.46169	0.88707	65.27341	36.64714	24.57849	12.71128
2018-05-10 13:09:00	3590433799317661024	1.00000	11.41476	10.22692	9.93039	6.38665	11.83778	0.00203	43.83584	96.14683	70.44191	70.83636
2018-05-10 13:10:00	8630330696303481222	1.00000	7.89452	10.47646	9.61684	12.01502	13.36082	0.00224	39.00782	66.79175	90.78892	41.00445
2018-05-10 13:11:00	863033069630348701	0.00000	13.91634	9.12128	7.64097	10.32817	13.52942	0.03718	45.32308	66.36132	12.14304	48.52967
2018-05-10 13:12:00	3590433799317662071	0.00000	10.43570	9.33840	8.85301	14.01827	14.23382	0.96637	54.37649	40.12383	34.63721	64.83087
2018-05-10 13:13:00	8630330696303481040	0.00000	12.41554	10.24616	10.05701	13.72142	13.09712	0.07791	35.02611	14.61102	75.92608	68.71547
2018-05-10 13:14:00	3590433799317661065	1.00000	10.76588	5.96781	10.18514	9.90614	10.19529	0.00155	60.50784	32.24650	88.31277	6.66270
2018-05-10 13:15:00	8630330696303481495	1.00000	6.19023	11.79275	11.51787	11.79758	9.39144	0.04897	60.02901	43.85916	99.37203	91.99162
2018-05-10 13:16:00	359043379931766122	1.00000	10.83472	8.18549	13.63287	10.30633	7.73632	0.00094	74.74726	25.71844	3.98592	79.42995
2018-05-10 13:17:00	359043379931766841	1.00000	10.97708	11.25300	10.81020	10.53211	13.51034	0.00029	68.22512	46.02569	56.40622	26.82474
2018-05-10 13:18:00	3590433799317662055	1.00000	13.79089	8.75552	9.11441	13.41038	12.60328	0.24394	68.93407	45.52227	22.23603	63.96312
2018-05-10 13:19:00	8630330696303481586	1.00000	7.28231	13.50738	14.13672	9.19281	11.25107	0.00491	60.74100	79.32428	57.22776	35.75543
2018-05-10 13:20:00	8630330696303481123	1.00000	8.91587	11.66733	11.64755	11.94187	12.80694	0.00571	52.28630	7.15626	16.52391	81.48758
2018-05-10 13:21:00	8630330696303481479	0.00000	14.19953	7.96044	7.26146	13.15969	11.40803	1.15440	53.45171	98.76409	73.03866	3.23374
2018-05-10 13:22:00	3590433799317661305	0.00000	12.61902	7.83604	10.42030	11.45167	13.66591	3.63686	43.74659	28.06307	75.28791	85.27124
2018-05-10 13:23:00	8630330696303482196	1.00000	11.13726	12.22135	11.21238	10.29656	10.09024	0.01535	12.50383	30.79289	52.18405	18.54929
2018-05-10 13:24:00	3590433799317662030	0.00000	10.80562	11.36025	7.37059	14.88603	14.44381	0.11609	66.01359	34.57201	0.86207	54.18994
2018-05-10 13:25:00	3590433799317662162	0.00000	13.46196	8.18215	10.42953	9.11145	11.83101	0.41132	37.64870	42.03602	23.26977	49.84493
2018-05-10 13:26:00	8630330696303481396	1.00000	10.33320	7.90206	12.89562	10.49594	8.53182	0.00085	64.64115	26.71121	28.28245	16.38544
2018-05-10 13:27:00	863033069630348008	1.00000	7.94060	16.33646	15.71850	9.42102	12.88102	0.00470	46.28222	30.46930	19.79856	98.30285
2018-05-10 13:28:00	359043379931766239	1.00000	10.58990	12.38806	12.76002	9.08628	10.05942	0.00213	44.22836	92.73723	88.20026	55.92580
2018-05-10 13:29:00	863033069630348297	0.00000	13.17982	10.58976	6.29507	8.00028	13.07291	0.06738	35.14889	18.86318	51.00156	95.19499
2018-05-10 13:30:00	863033069630348909	0.00000	6.56867	13.99485	13.38592	8.82356	12.47293	0.02209	60.44802	44.13479	85.01135	45.99321
2018-05-10 13:31:00	8630330696303482345	1.00000	10.47675	13.42582	12.89002	8.27863	14.03597	0.00191	41.25596	60.80008	7.89593	5.28650
2018-05-10 13:32:00	8630330696303482253	1.00000	11.09960	8.47817	11.69797	12.61907	7.66623	0.00086	43.71242	51.44255	74.89574	19.12151
2018-05-10 13:33:00	8630330696303481651	1.00000	10.25109	14.53043	7.76046	12.80597	10.81610	0.00151	63.19335	60.65012	85.34450	39.96858
2018-05-10 13:34:00	863033069630348487	0.00000	11.65868	10.36480	5.66761	6.98774	12.01495	0.02367	65.92757	35.45849	7.13709	68.06777
2018-05-10 13:35:00	359043379931766734	0.00000	12.84227	11.71616	7.73569	13.50532	10.08662	0.16535	44.19065	2.25354	81.90872	36.81787
2018-05-10 13:36:00	8630330696303482477	1.00000	10.54306	11.87015	10.60138	11.97099	12.93682	0.00207	54.14744	44.45670	31.09279	45.66342
2018-05-10 13:37:00	863033069630348974	0.00000	12.44078	9.88703	8.88584	8.63266	12.26710	0.09840	41.65565	88.80551	58.76741	79.23625
2018-05-10 13:38:00	359043379931766346	1.00000	7.87218	11.29200	14.49548	8.42322	12.72039	0.02404	65.67311	88.54574	27.51345	78.05952
2018-05-10 13:39:00	3590433799317662055	1.00000	13.47762	5.37592	11.43441	15.36226	5.65841	0.00162	35.53117	82.74333	28.91228	47.61783
2018-05-10 13:40:00	863033069630348008	1.00000	9.46120	11.20480	13.73160	12.19083	7.91428	0.02381	76.28810	85.21527	25.32958	66.07869
2018-05-10 13:41:00	8630330696303481545	1.00000	10.94926	11.54380	12.29631	5.65199	10.87669	0.00167	65.90828	77.33082	50.78647	38.16250
2018-05-10 13:42:00	3590433799317662014	0.00000	14.79635	7.54960	9.41859	12.02151	10.03555	0.17608	49.16707	29.48172	96.73220	55.36459
2018-05-10 13:43:00	8630330696303482337	1.00000	9.49088	7.82100	11.96912	9.25230	6.22473	0.00036	39.24742	26.68871	28.61913	75.86761
2018-05-10 13:44:00	3590433799317661198	1.00000	9.35494	13.74090	13.23185	5.09472	12.57777	0.00527	47.48372	37.18536	41.43671	47.90413
2018-05-10 13:45:00	3590433799317661784	1.00000	8.22891	8.69419	11.96171	12.64334	6.41571	0.00077	42.50388	62.44875	99.47627	40.47659
2018-05-10 13:46:00	863033069630348271	0.00000	17.42525	10.37032	8.67601	7.46630	9.56258	5.40796	53.14218	60.04410	9.85904	15.15655
2018-05-10 13:47:00	8630330696303481610	1.00000	8.43951	11.32914	13.25522	13.16686	7.95740	0.01760	67.80405	81.18018	47.70827	97.91408
2018-05-10 13:48:00	8630330696303481883	1.00000	9.48395	8.65423	13.55288	15.94266	9.18545	0.00920	53.51436	44.15517	34.07800	37.92050
2018-05-10 13:49:00	8630330696303482295	0.00000	15.62927	8.96406	9.20996	13.20957	13.93047	0.94993	58.51155	65.33982	20.68311	10.71723
2018-05-10 13:50:00	8630330696303481180	1.00000	14.31233	9.44455	10.92079	8.97003	9.68741	0.02375	48.11288	23.19992	30.39314	64.09526
2018-05-10 13:51:00	3590433799317662113	0.00000	10.63122	8.85931	11.43082	10.27946	14.50199	0.15294	78.90017	75.00456	19.37744	37.10762
2018-05-10 13:52:00	359043379931766155	1.00000	7.47288	9.89189	14.06580	12.43016	7.08114	0.00055	57.83658	25.47644	3.10558	69.73018
2018-05-10 13:53:00	3590433799317661511	0.00000	15.75553	8.41640	8.56240	13.40183	11.30324	0.02281	16.72072	83.46490	25.59171	90.77962
2018-05-10 13:54:00	3590433799317661818	1.00000	6.86688	14.17825	17.13252	8.80743	12.00770	0.14518	37.47803	34.90689	66.05955	45.58347
2018-05-10 13:55:00	359043379931766874	1.00000	3.32888	11.01753	16.41368	11.29693	8.42810	0.01197	61.33268	0.13791	82.40077	8.86879
2018-05-10 13:56:00	3590433799317661610	1.00000	6.93829	9.16091	13.12646	12.16232	8.08405	0.00044	43.82728	23.78724	75.04994	11.07910
2018-05-10 13:57:00	3590433799317661925	1.00000	8.94647	12.92322	9.79206	7.14079	16.61017	0.00035	54.51661	74.30458	27.18077	69.48962
