latitude	longitude	store_name	code	location	imei
34.14251	-118.25508	Glendale	US	America/Los_Angeles	359043379931766759
50.26729	-119.27337	Vernon	CA	America/Vancouver	8630330696303482394
42.55308	-87.93341	Pleasant Prairie	US	America/Chicago	8630330696303481115
12.97389	123.99333	Sorsogon	PH	Asia/Manila	3590433799317661230
44.59445	11.04979	Castelfranco Emilia	IT	Europe/Rome	863033069630348289
31.39547	34.75699	Rahat	IL	Asia/Jerusalem	359043379931766056
35.88264	-80.08199	Thomasville	US	America/New_York	863033069630348883
52.68333	0.93333	East Dereham	GB	Europe/London	8630330696303482394
59.80917	30.38167	Shushary	RU	Europe/Moscow	3590433799317661610
43.82634	144.09638	Motomachi	JP	Asia/Tokyo	8630330696303482238
33.44872	-86.78777	Vestavia Hills	US	America/Chicago	3590433799317661727
35.85	117.7	Dongdu	CN	Asia/Shanghai	359043379931766049
45.49428	-122.86705	Aloha	US	America/Los_Angeles	3590433799317661453
18.51957	73.85535	Pune	IN	Asia/Kolkata	863033069630348628
49.820923	18.262524	Ostrava	CZ	Europe/Prague	3590433799317661438
36.27462	4.85668	Bordj Zemoura	DZ	Africa/Algiers	359043379931766361
43.82634	144.09638	Motomachi	JP	Asia/Tokyo	359043379931766833
-4.16694	-40.7475	Guaraciaba do Norte	BR	America/Fortaleza	3590433799317661701
57.30185	39.85331	Gavrilov-Yam	RU	Europe/Moscow	359043379931766171
51.35084	-1.99421	Devizes	GB	Europe/London	8630330696303481222
37.65181	120.33063	Longgang	CN	Asia/Shanghai	359043379931766940
49.952431	15.268654	Kutná Hora	CZ	Europe/Prague	863033069630348941
55.85	37.56667	Likhobory	RU	Europe/Moscow	863033069630348925
51.21667	6.26667	Schwalmtal	DE	Europe/Berlin	863033069630348297
-32.05251	115.88782	Willetton	AU	Australia/Perth	3590433799317662378
22.83957	91.84128	Manikchari	BD	Asia/Dhaka	8630330696303482295
53.63333	9.85	Halstenbek	DE	Europe/Berlin	3590433799317661941
53.6052	10.03988	Barmbek-Nord	DE	Europe/Berlin	8630330696303482147
51.21667	6.26667	Schwalmtal	DE	Europe/Berlin	359043379931766726
32.61603	44.02488	Karbala	IQ	Asia/Baghdad	8630330696303481115
37.58105	29.26639	Serinhisar	TR	Europe/Istanbul	8630330696303481065
51.24197	4.82313	Lille	BE	Europe/Brussels	8630330696303481735
16.75973	-93.11308	Tuxtla	MX	America/Mexico_City	359043379931766510
-34.74785	-58.70072	Pontevedra	AR	America/Argentina/Buenos_Aires	359043379931766650
33.93113	-117.54866	Norco	US	America/Los_Angeles	8630330696303481784
39.32288	-76.72803	Woodlawn	US	America/New_York	3590433799317662188
-8.73508	24.99798	Kamina	CD	Africa/Lubumbashi	8630330696303482162
51.04962	12.1369	Zeitz	DE	Europe/Berlin	3590433799317662287
34.81667	137.4	Toyokawa	JP	Asia/Tokyo	3590433799317662394
3.51667	11.5	Mbalmayo	CM	Africa/Douala	3590433799317662493
51.40148	-1.32471	Newbury	GB	Europe/London	863033069630348735
46.51872	86.00214	Hoxtolgay	CN	Asia/Urumqi	863033069630348743
35.88264	-80.08199	Thomasville	US	America/New_York	359043379931766403
49.97704	9.15214	Aschaffenburg	DE	Europe/Berlin	863033069630348628
32.54044	-82.90375	Dublin	US	America/New_York	8630330696303481289
0.51667	101.44167	Pekanbaru	ID	Asia/Jakarta	8630330696303482162
33.93113	-117.54866	Norco	US	America/Los_Angeles	863033069630348099
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	863033069630348263
41.54566	-71.29144	Middletown	US	America/New_York	359043379931766643
52.09	5.23333	Zeist	NL	Europe/Amsterdam	8630330696303481800
-25.42778	-49.27306	Curitiba	BR	America/Sao_Paulo	3590433799317662329
-37.9	145.18333	Wheelers Hill	AU	Australia/Melbourne	8630330696303481750
-4.26613	15.28318	Brazzaville	CG	Africa/Brazzaville	863033069630348453
53.49389	-1.29243	Mexborough	GB	Europe/London	863033069630348610
50.9803	11.32903	Weimar	DE	Europe/Berlin	3590433799317661248
47.98372	10.18527	Memmingen	DE	Europe/Berlin	359043379931766908
36.65	138.31667	Suzaka	JP	Asia/Tokyo	359043379931766510
54.84444	38.16694	Kashira	RU	Europe/Moscow	359043379931766668
53.19146	-2.52398	Winsford	GB	Europe/London	3590433799317661370
22.98212	-80.58556	Corralillo	CU	America/Havana	359043379931766734
33.45122	-86.99666	Hueytown	US	America/Chicago	359043379931766619
53.78333	-1.06667	Selby	GB	Europe/London	3590433799317661909
44.22639	22.53083	Negotin	RS	Europe/Belgrade	359043379931766650
35.6803	51.0193	Shahre Jadide Andisheh	IR	Asia/Tehran	359043379931766023
41.16704	-73.20483	Bridgeport	US	America/New_York	863033069630348966
9.57046	76.32756	Kalavoor	IN	Asia/Kolkata	863033069630348560
39.00622	-77.4286	Sterling	US	America/New_York	3590433799317661891
-1.26424	104.09701	Simpang	ID	Asia/Jakarta	3590433799317661321
24.05979	77.40858	Leteri	IN	Asia/Kolkata	3590433799317661024
33.78333	114.51667	Wacheng	CN	Asia/Shanghai	863033069630348461
48.98693	2.44892	Gonesse	FR	Europe/Paris	3590433799317662436
36.91023	-121.75689	Watsonville	US	America/Los_Angeles	863033069630348834
35	136.51667	Komono	JP	Asia/Tokyo	3590433799317661222
-8.76194	-63.90389	Porto Velho	BR	America/Porto_Velho	359043379931766569
54.8421	46.5813	Alatyr‚Äô	RU	Europe/Moscow	8630330696303482030
41.47892	-87.45476	Schererville	US	America/Chicago	359043379931766015
26.18924	-98.15529	San Juan	US	America/Chicago	863033069630348776
48.975658	14.480255	České Budějovice	CZ	Europe/Prague	3590433799317661024
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	3590433799317662105
37.49073	-2.77259	Baza	ES	Europe/Madrid	3590433799317661255
54.03876	43.91385	Kovylkino	RU	Europe/Moscow	3590433799317661099
34.81667	137.4	Toyokawa	JP	Asia/Tokyo	8630330696303482113
7.83389	-72.47417	Villa del Rosario	CO	America/Bogota	8630330696303482436
12.04161	75.35927	Talipparamba	IN	Asia/Kolkata	359043379931766734
51.64316	-0.36053	Bushey	GB	Europe/London	3590433799317661297
44.92934	37.99117	Krymsk	RU	Europe/Moscow	359043379931766403
15.58552	102.42587	Bua Yai	TH	Asia/Bangkok	3590433799317661222
50.88506	4.07601	Denderleeuw	BE	Europe/Brussels	359043379931766072
43.78956	7.60872	Ventimiglia	IT	Europe/Rome	3590433799317661859
42.16808	-88.42814	Huntley	US	America/Chicago	8630330696303481123
65.84811	24.14662	Tornio	FI	Europe/Helsinki	359043379931766759
2.2139	102.3278	Kampung Ayer Molek	MY	Asia/Kuala_Lumpur	8630330696303482147
47.48444	36.25361	Polohy	UA	Europe/Zaporozhye	359043379931766981
49.952431	15.268654	Kutná Hora	CZ	Europe/Prague	359043379931766239
34.77453	-96.67834	Ada	US	America/Chicago	359043379931766924
47.76232	-122.2054	Bothell	US	America/Los_Angeles	359043379931766114
50.71229	4.52529	Rixensart	BE	Europe/Brussels	3590433799317661073
14.14989	121.3152	Calauan	PH	Asia/Manila	3590433799317662303
37.71715	-122.40433	Visitacion Valley	US	America/Los_Angeles	8630330696303481925
45.99194	29.41824	Artsyz	UA	Europe/Kyiv	359043379931766254
35.8	137.23333	Gero	JP	Asia/Tokyo	3590433799317662428
14.95472	120.89694	Baliuag	PH	Asia/Manila	8630330696303481552
48.15659	28.28489	Soroca	MD	Europe/Chisinau	359043379931766080
-4.42472	-41.45861	Pedro II	BR	America/Fortaleza	863033069630348362
-16.25	-69.08333	Yunguyo	PE	America/Lima	8630330696303481081
50.80019	7.20769	Siegburg	DE	Europe/Berlin	8630330696303482238
19.8173	-97.35992	Teziutlan	MX	America/Mexico_City	8630330696303482071
8.35122	-62.64102	Ciudad Guayana	VE	America/Caracas	3590433799317661206
48.8449	17.22635	Skalica	SK	Europe/Bratislava	8630330696303482121
37.31065	13.57661	Agrigento	IT	Europe/Rome	359043379931766494
53.78333	-1.06667	Selby	GB	Europe/London	8630330696303481115
22.75218	72.68533	Kheda	IN	Asia/Kolkata	8630330696303481222
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	8630330696303482212
15.46063	99.89166	Thap Than	TH	Asia/Bangkok	863033069630348164
55.67938	12.53463	Frederiksberg	DK	Europe/Copenhagen	863033069630348990
38.72706	-9.24671	Carnaxide	PT	Europe/Lisbon	3590433799317661669
51.38673	0.30367	Hartley	GB	Europe/London	8630330696303481842
47.80527	-122.24064	Bothell West	US	America/Los_Angeles	3590433799317661313
47.38093	-122.23484	Kent	US	America/Los_Angeles	8630330696303481321
25.87498	86.59611	Saharsa	IN	Asia/Kolkata	3590433799317662022
40.53123	17.58522	Francavilla Fontana	IT	Europe/Rome	863033069630348669
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	8630330696303482303
37.31309	40.74357	Mardin	TR	Europe/Istanbul	3590433799317661586
39.78504	-85.76942	Greenfield	US	America/Indiana/Indianapolis	3590433799317661982
10.15031	-73.9614	El Copey	CO	America/Bogota	359043379931766916
42.30865	-83.48216	Canton	US	America/Detroit	359043379931766304
41.55947	14.66737	Campobasso	IT	Europe/Rome	359043379931766973
19.8173	-97.35992	Teziutlan	MX	America/Mexico_City	863033069630348909
13.56667	-15.6	Farafenni	GM	Africa/Banjul	3590433799317662162
40.94065	-73.99681	Dumont	US	America/New_York	359043379931766734
49.07866	30.96755	Zvenihorodka	UA	Europe/Kyiv	863033069630348842
51.42708	-0.91979	Lower Earley	GB	Europe/London	359043379931766379
20.14298	-77.43532	Media Luna	CU	America/Havana	863033069630348750
40.93121	-73.89875	Yonkers	US	America/New_York	3590433799317661495
19.21667	73.08333	Dombivli	IN	Asia/Kolkata	863033069630348438
49.03685	8.70745	Bretten	DE	Europe/Berlin	359043379931766536
42.30865	-83.48216	Canton	US	America/Detroit	8630330696303481735
42.35843	-71.05977	Boston	US	America/New_York	3590433799317661099
34.75856	136.13108	Ueno-ebisumachi	JP	Asia/Tokyo	359043379931766403
25.87498	86.59611	Saharsa	IN	Asia/Kolkata	863033069630348594
44.35056	142.45778	Nayoro	JP	Asia/Tokyo	863033069630348297
48.15659	28.28489	Soroca	MD	Europe/Chisinau	3590433799317662048
36.20389	127.08472	Nonsan	KR	Asia/Seoul	8630330696303481859
22.98212	-80.58556	Corralillo	CU	America/Havana	8630330696303481909
13.65805	102.56365	Paoy Paet	KH	Asia/Phnom_Penh	3590433799317661545
41.24264	16.50104	Bisceglie	IT	Europe/Rome	359043379931766866
19.32932	-98.1664	Contla	MX	America/Mexico_City	8630330696303481313
48.812737	14.317466	Český Krumlov	CZ	Europe/Prague	8630330696303482303
-4.06667	37.73333	Same	TZ	Africa/Dar_es_Salaam	8630330696303481552
4.73245	-74.26419	Madrid	CO	America/Bogota	359043379931766759
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	359043379931766932
-1.26424	104.09701	Simpang	ID	Asia/Jakarta	8630330696303481289
52.57583	6.61944	Hardenberg	NL	Europe/Amsterdam	359043379931766080
18.51957	73.85535	Pune	IN	Asia/Kolkata	359043379931766189
-10.91722	-37.65	Lagarto	BR	America/Maceio	8630330696303481164
12.35275	121.06761	San Jose	PH	Asia/Manila	359043379931766908
-22.92306	-53.13722	Loanda	BR	America/Sao_Paulo	3590433799317661107
45.39402	9.29109	San Giuliano Milanese	IT	Europe/Rome	863033069630348784
-6.8	39.25	Magomeni	TZ	Africa/Dar_es_Salaam	8630330696303481693
32.05971	34.8732	Ganei Tikva	IL	Asia/Jerusalem	359043379931766445
50.598427	13.610242	Litvínov	CZ	Europe/Prague	359043379931766965
40.42386	-3.53261	San Fernando de Henares	ES	Europe/Madrid	359043379931766320
34.21639	-119.0376	Camarillo	US	America/Los_Angeles	863033069630348867
7.50251	5.06258	Igbara-Odo	NG	Africa/Lagos	359043379931766635
49.41029	38.15035	Svatove	UA	Europe/Zaporozhye	359043379931766205
6.9909	79.883	Hendala	LK	Asia/Colombo	8630330696303482154
51.03427	5.37429	Houthalen	BE	Europe/Brussels	8630330696303481750
40.82232	-74.15987	Nutley	US	America/New_York	3590433799317661883
48.78232	9.17702	Stuttgart	DE	Europe/Berlin	863033069630348347
-8.76194	-63.90389	Porto Velho	BR	America/Porto_Velho	3590433799317662451
50.75932	25.34244	Lutsk	UA	Europe/Kyiv	3590433799317661891
56.85836	35.90057	Tver	RU	Europe/Moscow	3590433799317661065
39.71734	-74.96933	Sicklerville	US	America/New_York	8630330696303482204
38.70734	-77.02303	Fort Washington	US	America/New_York	3590433799317662238
13.56667	-15.6	Farafenni	GM	Africa/Banjul	359043379931766486
55.8736	85.4265	Yashkino	RU	Asia/Novokuznetsk	8630330696303481180
45.9836	12.70038	Cordenons	IT	Europe/Rome	8630330696303482121
21.34222	71.30633	Kundla	IN	Asia/Kolkata	359043379931766510
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	8630330696303481859
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	3590433799317661727
37.31309	40.74357	Mardin	TR	Europe/Istanbul	359043379931766494
45.75279	130.57211	Boli	CN	Asia/Shanghai	863033069630348370
55.1904	30.2049	Vitebsk	BY	Europe/Minsk	863033069630348495
11.15583	42.7125	'Ali Sabieh	DJ	Africa/Djibouti	8630330696303481594
25.87972	-97.50417	Heroica Matamoros	MX	America/Matamoros	3590433799317661198
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	8630330696303481313
50.80019	7.20769	Siegburg	DE	Europe/Berlin	8630330696303481628
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	3590433799317661230
32.52515	-93.75018	Shreveport	US	America/Chicago	8630330696303482030
13.56667	-15.6	Farafenni	GM	Africa/Banjul	3590433799317662006
-33.75881	150.99292	Baulkham Hills	AU	Australia/Sydney	8630330696303481438
-28.44917	-52.2	Marau	BR	America/Sao_Paulo	359043379931766742
41.29444	69.67639	Parkent	UZ	Asia/Tashkent	3590433799317662220
50.23805	8.86704	Nidderau	DE	Europe/Berlin	8630330696303481792
10.31672	123.89071	Cebu City	PH	Asia/Manila	8630330696303482196
3.3285	99.1625	Tebingtinggi	ID	Asia/Jakarta	8630330696303481198
55.25	24.75	Ukmerge	LT	Europe/Vilnius	8630330696303481461
-25.42944	-50.00639	Palmeira	BR	America/Sao_Paulo	863033069630348073
-23.7975	-48.59278	Buri	BR	America/Sao_Paulo	863033069630348966
40.85158	122.74754	Haicheng	CN	Asia/Shanghai	863033069630348719
44.59445	11.04979	Castelfranco Emilia	IT	Europe/Rome	359043379931766528
53.81667	-3.05	Blackpool	GB	Europe/London	359043379931766973
32.05971	34.8732	Ganei Tikva	IL	Asia/Jerusalem	359043379931766106
50.11861	-5.53715	Penzance	GB	Europe/London	3590433799317661800
38.07789	13.44275	Villabate	IT	Europe/Rome	359043379931766098
38.17492	-122.2608	American Canyon	US	America/Los_Angeles	863033069630348750
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	3590433799317661925
52.59319	13.32127	Wittenau	DE	Europe/Berlin	8630330696303481065
53.69786	-2.68758	Leyland	GB	Europe/London	3590433799317661446
50.56149	4.69889	Gembloux	BE	Europe/Brussels	3590433799317661537
17.30858	97.01124	Kyaikto	MM	Asia/Yangon	8630330696303481503
45.9836	12.70038	Cordenons	IT	Europe/Rome	863033069630348578
53.5942	25.8191	Novogrudok	BY	Europe/Minsk	8630330696303482170
45.78071	12.84052	Portogruaro	IT	Europe/Rome	8630330696303481057
45.53929	-122.38731	Troutdale	US	America/Los_Angeles	359043379931766015
54.39304	53.26023	Bavly	RU	Europe/Moscow	8630330696303481206
8.48714	-13.2356	Freetown	SL	Africa/Freetown	863033069630348370
0.46005	34.11169	Busia	KE	Africa/Nairobi	3590433799317662212
40.65538	-74.38987	Scotch Plains	US	America/New_York	359043379931766122
52.61131	13.31783	Hermsdorf	DE	Europe/Berlin	8630330696303481503
26.2649	81.54855	Jais	IN	Asia/Kolkata	3590433799317661974
50.80019	7.20769	Siegburg	DE	Europe/Berlin	3590433799317661008
53.38333	-0.76667	Gainsborough	GB	Europe/London	3590433799317661032
34.9	137.5	Shinshiro	JP	Asia/Tokyo	863033069630348925
0.49113	29.47306	Beni	CD	Africa/Lubumbashi	3590433799317662444
53.30972	83.62389	Novosilikatnyy	RU	Asia/Barnaul	359043379931766247
26.76628	83.36889	Gorakhpur	IN	Asia/Kolkata	863033069630348453
10.20898	123.758	Naga	PH	Asia/Manila	8630330696303482022
38.47917	-1.325	Jumilla	ES	Europe/Madrid	863033069630348917
51.19139	6.51352	Korschenbroich	DE	Europe/Berlin	3590433799317662188
39.12074	27.18052	Bergama	TR	Europe/Istanbul	863033069630348958
41.84364	-87.71255	South Lawndale	US	America/Chicago	8630330696303481271
52.47774	10.5511	Gifhorn	DE	Europe/Berlin	359043379931766775
0.51667	101.44167	Pekanbaru	ID	Asia/Jakarta	863033069630348057
51.65	-0.2	Barnet	GB	Europe/London	863033069630348537
58.7002	59.4839	Kachkanar	RU	Asia/Yekaterinburg	3590433799317662196
-7.76667	35.7	Iringa	TZ	Africa/Dar_es_Salaam	8630330696303481735
42.50729	1.53414	les Escaldes	AD	Europe/Andorra	863033069630348370
48.8765	2.18967	Rueil-Malmaison	FR	Europe/Paris	8630330696303482428
10.7375	122.9666	Talisay	PH	Asia/Manila	3590433799317661560
-15.21194	-75.11028	Minas de Marcona	PE	America/Lima	3590433799317661594
38.17492	-122.2608	American Canyon	US	America/Los_Angeles	3590433799317661420
40.85158	122.74754	Haicheng	CN	Asia/Shanghai	863033069630348685
36.72544	3.55665	Thenia	DZ	Africa/Algiers	3590433799317661370
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	359043379931766817
9.3337	122.8637	Santa Catalina	PH	Asia/Manila	863033069630348719
55.25	24.75	Ukmerge	LT	Europe/Vilnius	8630330696303481016
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	8630330696303481479
33.35283	-111.78903	Gilbert	US	America/Phoenix	3590433799317662220
39.72943	-104.83192	Aurora	US	America/Denver	863033069630348602
9.58126	8.2926	Kafanchan	NG	Africa/Lagos	3590433799317661230
46.75451	33.34864	Nova Kakhovka	UA	Europe/Kyiv	8630330696303481222
-11.78333	19.91667	Luena	AO	Africa/Luanda	3590433799317661263
-3.20333	-52.20639	Altamira	BR	America/Santarem	863033069630348073
37.71715	-122.40433	Visitacion Valley	US	America/Los_Angeles	8630330696303481750
6.25947	102.05461	Tak Bai	TH	Asia/Bangkok	3590433799317661024
17.54907	82.85749	Elamanchili	IN	Asia/Kolkata	359043379931766528
36.24624	139.07204	Fujioka	JP	Asia/Tokyo	863033069630348339
56.56317	-2.58736	Arbroath	GB	Europe/London	359043379931766759
59.37722	28.19028	Narva	EE	Europe/Tallinn	863033069630348271
-23.44361	-51.87389	Sarandi	BR	America/Sao_Paulo	3590433799317661560
34.4833	136.84186	Toba	JP	Asia/Tokyo	359043379931766809
36.61954	4.08282	Beni Douala	DZ	Africa/Algiers	359043379931766080
37.73222	115.70111	Hengshui	CN	Asia/Shanghai	359043379931766270
41.9001	-71.08977	Taunton	US	America/New_York	359043379931766767
37.52487	-77.55777	Bon Air	US	America/New_York	863033069630348800
46.67535	5.55575	Lons-le-Saunier	FR	Europe/Paris	3590433799317662253
41.47892	-87.45476	Schererville	US	America/Chicago	863033069630348891
35.20889	111.73861	Changzhi	CN	Asia/Shanghai	359043379931766015
-6.8048	110.8405	Kudus	ID	Asia/Jakarta	8630330696303482238
33.95015	-118.03917	South Whittier	US	America/Los_Angeles	863033069630348941
29.84576	-90.10674	Estelle	US	America/Chicago	359043379931766494
-27.50578	153.10236	Carindale	AU	Australia/Brisbane	359043379931766288
40.78206	72.34424	Andijon	UZ	Asia/Tashkent	8630330696303482089
47.48444	36.25361	Polohy	UA	Europe/Zaporozhye	8630330696303481248
-33.79176	151.08057	Eastwood	AU	Australia/Sydney	863033069630348750
47.83333	59.6	Shalqar	KZ	Asia/Aqtobe	8630330696303481602
29.69221	72.54566	Hasilpur	PK	Asia/Karachi	359043379931766817
32.54044	-82.90375	Dublin	US	America/New_York	863033069630348461
-37.88333	145.06667	Carnegie	AU	Australia/Melbourne	8630330696303481776
51.21667	6.26667	Schwalmtal	DE	Europe/Berlin	8630330696303481255
46.18396	6.10237	Onex	CH	Europe/Zurich	359043379931766080
-19.7625	-44.31389	Esmeraldas	BR	America/Sao_Paulo	863033069630348131
48.28259	9.72749	Ehingen	DE	Europe/Berlin	863033069630348362
10.22677	-67.33122	La Victoria	VE	America/Caracas	359043379931766510
-12.91667	-39.25	Muritiba	BR	America/Bahia	3590433799317662253
41.24255	-82.61573	Norwalk	US	America/New_York	359043379931766676
37.58105	29.26639	Serinhisar	TR	Europe/Istanbul	8630330696303481446
38.68712	-4.10734	Puertollano	ES	Europe/Madrid	3590433799317662030
-23.44361	-51.87389	Sarandi	BR	America/Sao_Paulo	3590433799317662196
-33.59217	-70.6996	San Bernardo	CL	America/Santiago	8630330696303482444
53.37596	51.3452	Otradnyy	RU	Europe/Samara	3590433799317661412
49.5099	6.74549	Losheim	DE	Europe/Berlin	863033069630348768
20.74122	-100.44843	Santa Rosa Jauregui	MX	America/Mexico_City	8630330696303481388
14.14989	121.3152	Calauan	PH	Asia/Manila	3590433799317661974
32.05971	34.8732	Ganei Tikva	IL	Asia/Jerusalem	3590433799317661594
32.61603	44.02488	Karbala	IQ	Asia/Baghdad	359043379931766452
33.54428	-84.23381	Stockbridge	US	America/New_York	3590433799317661693
43.32686	-2.98884	Leioa	ES	Europe/Madrid	863033069630348255
38.96372	-76.99081	Chillum	US	America/New_York	3590433799317661255
-44.39672	171.25364	Timaru	NZ	Pacific/Auckland	3590433799317661099
45.73333	4.91667	Bron	FR	Europe/Paris	3590433799317661354
42.97086	-82.42491	Port Huron	US	America/Detroit	863033069630348461
14.62072	74.83554	Sirsi	IN	Asia/Kolkata	3590433799317661875
-34.64966	-58.38341	Barracas	AR	America/Argentina/Buenos_Aires	3590433799317661305
35.815	139.6853	Shimotoda	JP	Asia/Tokyo	863033069630348750
27.92333	118.53333	Pucheng	CN	Asia/Shanghai	3590433799317661503
51.38673	0.30367	Hartley	GB	Europe/London	359043379931766338
36.53333	136.61667	Nonoichi	JP	Asia/Tokyo	3590433799317661453
-2.90055	-79.00453	Cuenca	EC	America/Guayaquil	863033069630348933
10.13361	124.84472	Maasin	PH	Asia/Manila	3590433799317661123
41.15612	1.10687	Reus	ES	Europe/Madrid	863033069630348602
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	359043379931766155
0.46005	34.11169	Busia	KE	Africa/Nairobi	863033069630348834
33.54428	-84.23381	Stockbridge	US	America/New_York	3590433799317661487
-34.88422	150.60036	Nowra	AU	Australia/Sydney	863033069630348164
8.88649	2.59753	Tchaourou	BJ	Africa/Porto-Novo	863033069630348883
0.46005	34.11169	Busia	KE	Africa/Nairobi	359043379931766940
-28.81833	-52.51028	Soledade	BR	America/Sao_Paulo	863033069630348172
43.4125	23.225	Montana	BG	Europe/Sofia	8630330696303482352
36.61954	4.08282	Beni Douala	DZ	Africa/Algiers	863033069630348651
52.57583	6.61944	Hardenberg	NL	Europe/Amsterdam	8630330696303481750
39.43534	-84.20299	Lebanon	US	America/New_York	3590433799317661859
10.20898	123.758	Naga	PH	Asia/Manila	3590433799317662345
1.6	103.81667	Ulu Tiram	MY	Asia/Kuala_Lumpur	359043379931766486
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	863033069630348768
45.16024	-93.08883	Lino Lakes	US	America/Chicago	863033069630348628
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	3590433799317661503
47.80527	-122.24064	Bothell West	US	America/Los_Angeles	863033069630348008
35.95664	36.7138	Binnish	SY	Asia/Damascus	3590433799317661099
34.21639	-119.0376	Camarillo	US	America/Los_Angeles	863033069630348594
40.57788	-73.95958	Brighton Beach	US	America/New_York	8630330696303481594
43.82634	144.09638	Motomachi	JP	Asia/Tokyo	3590433799317661172
49.65186	26.97253	Krasyliv	UA	Europe/Kyiv	3590433799317662238
51.955	5.22778	Culemborg	NL	Europe/Amsterdam	8630330696303481487
21.59983	71.21169	Amreli	IN	Asia/Kolkata	8630330696303482436
23.29549	113.82465	Licheng	CN	Asia/Shanghai	3590433799317661669
48.90472	2.2469	La Garenne-Colombes	FR	Europe/Paris	863033069630348719
48.49144	9.20427	Reutlingen	DE	Europe/Berlin	359043379931766981
49.820923	18.262524	Ostrava	CZ	Europe/Prague	863033069630348677
40.82232	-74.15987	Nutley	US	America/New_York	863033069630348495
-6.25	38.66667	Mvomero	TZ	Africa/Dar_es_Salaam	8630330696303481974
53.63333	9.85	Halstenbek	DE	Europe/Berlin	359043379931766486
35.82756	137.95378	Ina	JP	Asia/Tokyo	3590433799317662444
53.53041	43.67663	Nizhniy Lomov	RU	Europe/Moscow	3590433799317661420
43.86682	-79.2663	Markham	CA	America/Toronto	863033069630348024
18.20854	-71.10077	Santa Cruz de Barahona	DO	America/Santo_Domingo	3590433799317661503
20.74122	-100.44843	Santa Rosa Jauregui	MX	America/Mexico_City	359043379931766650
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	359043379931766254
41.24264	16.50104	Bisceglie	IT	Europe/Rome	3590433799317661115
15.45144	78.14797	Betamcherla	IN	Asia/Kolkata	3590433799317661685
-37.88333	145.06667	Carnegie	AU	Australia/Melbourne	8630330696303481750
-28.44917	-52.2	Marau	BR	America/Sao_Paulo	3590433799317661370
36.53333	136.61667	Nonoichi	JP	Asia/Tokyo	3590433799317661107
19.30157	72.85107	Bhayandar	IN	Asia/Kolkata	863033069630348313
35.74788	-95.36969	Muskogee	US	America/Chicago	8630330696303482063
53.7446	-0.33525	Kingston upon Hull	GB	Europe/London	3590433799317661131
-1.26424	104.09701	Simpang	ID	Asia/Jakarta	3590433799317662006
18.18158	76.03889	Osmanabad	IN	Asia/Kolkata	8630330696303481859
52.26083	7.00417	Losser	NL	Europe/Amsterdam	8630330696303481800
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	863033069630348685
21.59983	71.21169	Amreli	IN	Asia/Kolkata	8630330696303481495
47.05	15.46667	Sankt Peter	AT	Europe/Vienna	3590433799317661792
14.46693	75.92694	Davangere	IN	Asia/Kolkata	359043379931766015
15.5439	73.7553	Calangute	IN	Asia/Kolkata	359043379931766106
36.08497	9.37082	Siliana	TN	Africa/Tunis	3590433799317661180
31.12406	-97.90308	Copperas Cove	US	America/Chicago	359043379931766411
22.4711	88.1453	Pujali	IN	Asia/Kolkata	8630330696303481875
46.7055	38.2739	Yeysk	RU	Europe/Moscow	8630330696303481883
38.96667	-0.18333	Gandia	ES	Europe/Madrid	359043379931766320
5.90702	116.10146	Donggongon	MY	Asia/Kuching	8630330696303482386
51.12794	4.21372	Temse	BE	Europe/Brussels	359043379931766999
40.57788	-73.95958	Brighton Beach	US	America/New_York	3590433799317661032
43.50891	16.43915	Split	HR	Europe/Zagreb	3590433799317662196
31.96258	73.97117	Naushahra Virkan	PK	Asia/Karachi	8630330696303481735
34.81667	137.4	Toyokawa	JP	Asia/Tokyo	8630330696303481370
57.14369	-2.09814	Aberdeen	GB	Europe/London	8630330696303482337
18.00747	-76.78319	New Kingston	JM	America/Jamaica	8630330696303481222
65.93381	111.4834	Aykhal	RU	Asia/Yakutsk	8630330696303481388
34.5624	38.28402	Tadmur	SY	Asia/Damascus	3590433799317661826
38.07789	13.44275	Villabate	IT	Europe/Rome	359043379931766932
53.63333	9.85	Halstenbek	DE	Europe/Berlin	8630330696303481008
31.28092	74.85849	Patti	IN	Asia/Kolkata	8630330696303481594
51.84819	1.26738	Walton-on-the-Naze	GB	Europe/London	359043379931766767
35.05266	-78.87836	Fayetteville	US	America/New_York	359043379931766239
26.2173	-80.22588	North Lauderdale	US	America/New_York	863033069630348313
